window_id,window_start,window_end,window_rows,time_span_hours,embedding_00,embedding_01,embedding_02,embedding_03,embedding_04,embedding_05,embedding_06,embedding_07,token_id,token_distance
window_000120_000167,2024-01-01T15:00:00,2024-01-01T18:55:00,48,3.9166666666666665,-1.388415344846982,-1.754264229065004,1.5448799410429903,-0.18925577271116775,0.3726116590641731,-1.4807568312016135,0.12532215165911592,-0.8510868412423498,1,2.5891849242318417
window_000132_000179,2024-01-01T16:00:00,2024-01-01T19:55:00,48,3.9166666666666665,-1.2241513240198632,-1.7643699535523438,1.8071046236800703,-0.48235052710373616,0.4230287399225518,-1.529382330173893,0.525627017371079,-0.8536540033630924,1,2.7868597230106937
window_000144_000191,2024-01-01T17:00:00,2024-01-01T20:55:00,48,3.9166666666666665,-0.8654152325237525,-1.7264092675950122,1.4100412424596405,-0.5138751082078308,0.3856950078863678,-1.3541258872896464,0.5363873104885124,-0.8602449059423811,1,2.5019941508368757
window_000156_000203,2024-01-01T18:00:00,2024-01-01T21:55:00,48,3.9166666666666665,-0.18136070758373077,-1.7097317357734747,0.8300998490280027,-0.5270166318889032,0.10667549149728402,-0.9874431775766237,0.47079302041773696,-0.8109789300900785,1,2.2845163700352424
window_000168_000215,2024-01-01T19:00:00,2024-01-01T22:55:00,48,3.9166666666666665,0.3251973982528884,-1.3200277054994813,0.09865512327880657,-0.40333559230760746,0.18541611885838513,-0.744291905867525,0.2684244271458755,-0.9064742643512841,1,2.445415578288339
window_000180_000227,2024-01-01T20:00:00,2024-01-01T23:55:00,48,3.9166666666666665,0.4865675709168885,-1.9539622917993396,-0.6940545852128773,-0.29067469431848814,0.16644150746127057,-0.5337967788334108,-0.07265839490085595,-0.9673009400661713,1,2.5520485513123705
window_000192_000239,2024-01-01T21:00:00,2024-01-02T00:55:00,48,3.9166666666666665,0.5281925442845898,-2.401342372401874,-3.638744758502516,-0.9173682379582319,-0.6723617713193302,-0.953087207738348,1.1122425857996001,-0.6493086709853017,5,2.81218927561964
window_000204_000251,2024-01-01T22:00:00,2024-01-02T01:55:00,48,3.9166666666666665,0.3892481604974025,-2.788436226819993,-4.343385340751717,-0.9633670506089977,-1.0222609947858559,-0.8414716643973573,1.2832833979091276,-0.4854437032882365,5,3.202544567601223
window_000216_000263,2024-01-01T23:00:00,2024-01-02T02:55:00,48,3.9166666666666665,0.6027280775669269,-2.6488754049037695,-3.7992601088157114,-0.5379984176427212,-0.5556579194066531,-0.23410344851747428,1.4006198676746606,-0.4726728483893571,5,3.014850516475823
window_000228_000275,2024-01-02T00:00:00,2024-01-02T03:55:00,48,3.9166666666666665,0.4201186451249198,-2.5182375862586293,-0.9490759265357749,0.13426897200823093,0.4108598386268047,0.5515235333916009,0.4117966240400238,-0.5735201681099481,1,2.2742095702370833
window_000240_000287,2024-01-02T01:00:00,2024-01-02T04:55:00,48,3.9166666666666665,0.3402556761889505,-1.9107729137860923,-0.45851470689037077,0.41942575474308563,1.0953807061505672,0.8455106568630248,0.8035464834114369,-0.705521057992529,1,2.154717054900836
window_000252_000299,2024-01-02T02:00:00,2024-01-02T05:55:00,48,3.9166666666666665,0.2597076172836443,-1.2320030182740762,0.09178985986444371,0.6819015159004966,1.7275374517775688,0.9924748069092356,1.1860299272500017,-0.8632562599852929,1,2.602215859995318
window_000264_000311,2024-01-02T03:00:00,2024-01-02T06:55:00,48,3.9166666666666665,-0.8469040191791121,-2.4132353239317266,0.9252619301832642,0.13036259314018456,1.2196383926330916,0.790303755617817,1.5473001074898685,-0.6192929505018724,1,1.874278699834373
window_000276_000323,2024-01-02T04:00:00,2024-01-02T07:55:00,48,3.9166666666666665,-1.2553957750939317,-2.661107256375212,1.4496399655965724,0.004060763180052974,1.0358997663642853,0.6516668315612584,1.6449391508942515,-0.5442520679324151,1,2.1201682947749685
window_000288_000335,2024-01-02T05:00:00,2024-01-02T08:55:00,48,3.9166666666666665,-1.1360965326292374,-2.4529516197811856,1.2749385586574793,0.2444436533177501,0.8882927282586212,0.47286542491819755,1.2212213531531046,-0.6729349070508054,1,1.7600882269299254
window_000300_000347,2024-01-02T06:00:00,2024-01-02T09:55:00,48,3.9166666666666665,-1.9258481044912668,0.9187262926985251,1.1376346752183117,0.2008817986500354,0.2155618223707073,0.3471736557539514,0.5867903551643145,-0.8654707178465484,3,1.7618931372046807
window_000312_000359,2024-01-02T07:00:00,2024-01-02T10:55:00,48,3.9166666666666665,-2.513025790111652,2.6700970161864044,0.797970121464323,0.7689917826256872,-0.39911738599189833,0.715053296431856,0.1757585254342386,-0.8238545123721066,3,2.3911253666598915
